<<<<<<< HEAD
bfs_nummer,name,status,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area
4193,Brunegg,OK,0.07120527692149375,67.10491027326952,0.004209697733966472,115.22745520441676,0.00018524940395558148,6.0937957649421916e-05
2861,Sissach,OK,0.016539114508775155,52.18202482366847,0.0014212029377162498,143.00797154144138,0.0010614496395670151,0.0005075637251574158
4191,Ammerswil,OK,0.25585533880877226,74.03427148616116,0.0008453558900794121,74.63974668893081,0.0003794448501865303,9.8525619659177e-05
6754,Le Noirmont,OK,0.08090621498589635,76.62428479075109,0.005164679147121323,104.90628280083736,0.002420812278743716,0.0005658821840296596
5714,Crassier,OK,0.12024027933365342,66.54454950390287,0.001873963240254023,104.8067383541035,0.00023737395251625622,7.941452517470519e-05
6810,La Baroche,OK,0.04088310414054556,75.04634895794283,0.005824697507622492,115.13796067688038,0.0037029472824214537,0.0009240205431267887
6630,Meyrin,OK,0.0913128760595446,83.20674417744235,0.00798903751513849,97.24848854733878,0.001158753706548325,0.00019459247429402926
4120,Veltheim (AG),OK,0.02379457017136098,82.19979889306181,0.003558988865684848,112.32448315900896,0.0006245232815533974,0.00011116640007615458
5930,Suscévaz,OK,0.2977111887754384,60.966575803278936,0.002915593487096669,75.241408908356,0.000489456990132911,0.00019105182321908234
4305,Endingen,OK,0.1438540662751669,84.08519934946992,0.006177343461992645,86.75930624493216,0.0014230239602603626,0.00022647142648471517
1366,Morschach,OK,0.10899658938940308,77.2343894038181,0.005935489263097285,98.63382700492642,0.0027780845781285057,0.0006324479170893182
4006,Gränichen,OK,0.06448244336277163,82.19021626329453,0.00269386625286535,103.53681426736219,0.002051405876611339,0.00036535095018654654
5582,Cheseaux-sur-Lausanne,OK,0.10947876479551527,71.98335935990626,0.001871203344315837,102.75233791478706,0.0005380937085070333,0.00015075578061936903
437,Mont-Tramelan,OK,0.3066581073733687,6.415623598675229,0.0006873083765692002,109.52872700671115,0.0005508600736838967,0.0005862011825668405
2843,Buckten,OK,0.04230239973107807,87.77995016085758,0.004298649374805137,103.11102848917446,0.000238098291110945,2.9095729839903897e-05
743,Nidau,OK,0.3739042964620547,59.44598903290708,0.006122283346316157,64.05123166739264,0.00018030104539530135,7.311930572339369e-05
4284,Staffelbach,OK,0.06679708560453768,84.85347099894902,0.005212283235142737,100.72681852651367,0.0010620364540777979,0.00016086165951862712
2555,Rüttenen,OK,0.15317543677786521,79.52954710400036,0.004416769708027793,88.4664513318758,0.0010412780185525162,0.0002131543263041913
2546,Grenchen,OK,0.016839051722752425,54.81056313938848,0.005065553814426284,140.38070644698274,0.003089365509991861,0.001396066876531281
5193,Magliaso,OK,0.08886938194995883,90.4621193999784,0.003024584175751862,91.65774931815761,0.00020377897928767826,1.9436195732401476e-05
